,0,1
0,0.009473239216638422,-0.0072750924827659135
1,0.009473239216638422,-0.0072750924827659135
2,0.009473239216638422,-0.0072750924827659135
3,0.009473239216638422,-0.0072750924827659135
4,0.010658621557263494,-0.008375736908953973
5,0.010658621557263494,-0.008375736908953973
6,0.010658621557263494,-0.008375736908953973
7,0.010658621557263494,-0.008375736908953973
8,0.011250339651641302,-0.007836473671347426
9,0.011250339651641302,-0.007836473671347426
10,0.011250339651641302,-0.007836473671347426
11,0.011250339651641302,-0.007836473671347426
12,0.008591075681345171,-0.007499527869190361
13,0.008591075681345171,-0.007499527869190361
14,0.008591075681345171,-0.007499527869190361
15,0.008591075681345171,-0.007499527869190361
16,0.00556477753454713,-0.006692342673715875
17,0.00556477753454713,-0.006692342673715875
18,0.00556477753454713,-0.006692342673715875
19,0.00556477753454713,-0.006692342673715875
20,0.003444439241943359,-0.005441595330812884
21,0.003444439241943359,-0.005441595330812884
22,0.003444439241943359,-0.005441595330812884
23,0.003444439241943359,-0.005441595330812884
24,0.0019657754423794594,-0.004689619637892297
25,0.0019657754423794594,-0.004689619637892297
26,0.0019657754423794594,-0.004689619637892297
27,0.0019657754423794594,-0.004689619637892297
28,0.001356909032225538,-0.004985604052624184
29,0.001356909032225538,-0.004985604052624184
30,0.001356909032225538,-0.004985604052624184
31,0.001356909032225538,-0.004985604052624184
32,0.0018267519921636819,-0.00605371119425531
33,0.0018267519921636819,-0.00605371119425531
34,0.0018267519921636819,-0.00605371119425531
35,0.0018267519921636819,-0.00605371119425531
36,0.0031824451112041434,-0.00851139836252997
37,0.0031824451112041434,-0.00851139836252997
38,0.0031824451112041434,-0.00851139836252997
39,0.0031824451112041434,-0.00851139836252997
40,0.004037192130894106,-0.011042883850897769
41,0.004037192130894106,-0.011042883850897769
42,0.004037192130894106,-0.011042883850897769
43,0.004037192130894106,-0.011042883850897769
44,0.0034270189089762107,-0.014841529414413876
45,0.0034270189089762107,-0.014841529414413876
46,0.0034270189089762107,-0.014841529414413876
47,0.0034270189089762107,-0.014841529414413876
48,0.0019066182629085607,-0.01791735463737103
49,0.0019066182629085607,-0.01791735463737103
50,0.0019066182629085607,-0.01791735463737103
51,0.0019066182629085607,-0.01791735463737103
52,-0.001333046823703908,-0.020589170487288543
53,-0.001333046823703908,-0.020589170487288543
54,-0.001333046823703908,-0.020589170487288543
55,-0.001333046823703908,-0.020589170487288543
56,-0.006497472341038834,-0.02251562331851903
57,-0.006497472341038834,-0.02251562331851903
58,-0.006497472341038834,-0.02251562331851903
59,-0.006497472341038834,-0.02251562331851903
60,-0.010269047519889638,-0.023181251969330553
61,-0.010269047519889638,-0.023181251969330553
62,-0.010269047519889638,-0.023181251969330553
63,-0.010269047519889638,-0.023181251969330553
64,-0.014188718881669355,-0.023426973769928347
65,-0.014188718881669355,-0.023426973769928347
