,0,1
0,0.051840791087817445,0.047579689646616546
1,0.04761254636892691,0.043495970660290637
2,0.042689259028787625,0.038785070962352744
3,0.0371374891855781,0.033502364372453824
4,0.031009594486340365,0.027705695303264728
5,0.024361919071662026,0.02142029523123734
6,0.017358861095595098,0.0147242545544021
7,0.010178120844611904,0.007774590506863858
8,0.0029668861145940744,0.0007107203967593519
9,-0.004157253611237032,-0.006327536966984042
10,-0.01108910147068953,-0.013166386147705779
11,-0.01770078160986608,-0.019619610294183895
12,-0.02387145735030707,-0.02557395718792442
13,-0.029573781862337722,-0.03097022828470061
14,-0.03479102953581389,-0.03578451333938879
15,-0.039570119562559514,-0.039994093799846094
16,-0.04393315155521472,-0.04354978685232819
17,-0.047695774646820656,-0.046378781210836634
18,-0.05052051602809493,-0.04835846396109197
19,-0.052822493121251465,-0.049747631941690316
20,-0.05461223113008108,-0.05044207527187166
21,-0.055851501627213106,-0.050408995109055686
22,-0.052620274257538194,-0.048292059856043235
23,-0.052348951731403456,-0.046766880896330645
24,-0.05096041548244043,-0.04446932010674288
25,-0.04845818655883131,-0.04139333517983121
26,-0.04491689013586184,-0.037592212659030684
27,-0.04036999022754224,-0.03307207621367663
28,-0.03484863168975269,-0.027861600158977557
29,-0.028411441436488414,-0.022013064076663348
30,-0.021194835169563206,-0.015575287869883582
31,-0.013379036874964178,-0.008679223147364875
32,-0.005177251846040936,-0.0014892195428530587
33,0.003168809305873518,0.0058281077324758394
34,0.011454702338410266,0.013112597506793394
35,0.019502138082735515,0.02019209470100882
36,0.02709543876087244,0.02687069458116768
37,0.0340873940492399,0.03302447670178909
38,0.04038624212257508,0.03861963327285756
39,0.04600221753195643,0.043623116642922954
40,0.05096022362715683,0.04790534131086938
41,0.05504111475667689,0.051306999476763114
42,0.05788971474312063,0.05368067451638613
43,0.05993193528293237,0.055387977565566564
44,0.061277983393615926,0.05632485857471633
45,0.06204349292015536,0.05643061327671413
46,0.06206244999762908,0.05558232333366674
47,0.06102924268412524,0.053657071149896436
